skill_uri,preferred_label,alternative_labels,description,skill_type,reuse_level,broader_skill_uris,broader_skill_labels,status
http://data.europa.eu/esco/skill/318b9d99-b9ed-49e4-9cd0-2eba6e88dbf4,treatment of strabismus,medical care of strabismus | eye correction method | therapy of strabismus | strabismus techniques | strabismus treatment | strabismus treatments | eye correction treatment | strabismus technique,The treatment administered in the case of strabismus in patients of all ages.,knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,treat contaminated water,treating of contaminated water | contaminated water treatment | management of water treatment | water treatment management | manage water treatment | managing of water treatment | treating contaminated water | managing water treatment | treatment of contaminated water,Treat contaminated water using a variety of techniques such as lagoons and reed beds.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/e6ac75a5-1945-4023-b1d7-f11b7d0a3d2f,determine quality of engraving,determine engraving quality | determining quality of engraving | check out quality of engraving | control quality of engraving,"Quality control of engravings and etchings; check for cuts, burns, rough spots and irregular or incomplete engraving.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/76d7fa6c-b410-475b-b62a-c7a55b5bede4,operate engraving equipment,released
http://data.europa.eu/esco/skill/cbb330ab-55ac-4eec-b54c-b85c6219f508,remote sensing techniques,remote sensing methods | remote sensing systems | remote sensing practices | remote sensing procedures | remote sensing,"The different techniques to obtain information on objects and phenomena on Earth's surface without having physical contact with them, such as electromagnetic radiation, radar imaging, and sonar imaging.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/b70ab677-5781-40b5-9198-d98f4a34310f,toxicology,study of adverse effects of chemicals | studies of toxicity | chemical toxicity | study of toxicity,"The negative effects of chemicals on living organisms, their dose and exposure.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/cb56bff0-676b-4911-a04a-6b17da728bde,clip sheet metal objects together,clipping sheet metal objects together | clipping together of sheet metal objects | use sheet metal clips | clip metal objects together | clipping together sheet metal objects | using sheet metal clips | clipping metal objects together,Use sheet metal clips to securely clip sheet metal objects together.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/dc07021c-7528-4351-809a-1525904466ba,ensure compliance with radiation protection regulations,radiation protection regulation compliance ensuring | radiation protection regulation compliance enforcing | compliance enforcing with radiation protection regulations | compliance ensuring with radiation protection regulations | ensuring compliance with radiation protection regulations | enforce compliance with radiation protection regulations | enforcing compliance with radiation protection regulations,Make sure the company and the employees implement the legal and operational measures established to guarantee protection against radiation.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/89364a58-c32b-4fab-b3ca-622648bbe443,inspect vessel,vessels inspecting | checking vessels | vessel inspecting | inspecting vessel | vessel checking | inspect vessels | checking vessel | inspecting vessels | check vessel | vessels checking | check vessels,Inspect vessels to ensure their effective and safe operation. Keep the vessel and its equipment in conformance to regulations.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/36e9c099-614e-44f1-ab0a-5e6fda4a0763,undertake inspections,released
http://data.europa.eu/esco/skill/7f7756fc-d89d-41d5-93ef-85991603f4ad,manage financial risk,regulate financial risk | mitigate financial risk | manage financial risks | minimise the impact of financial risks | minimise financial risks | manage financial risk exposure | practice financial risk management | control financial risk | employ financial risk management | carry out financial risk management,"Predict and manage financial risks, and identify procedures to avoid or minimise their impact.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/0efbe2dc-2770-47ec-b8f4-d1bdff6ac0a4 | http://data.europa.eu/esco/skill/1c08d63d-1c5e-4b9b-ad3e-f7ba7debb2d1,advise on risk management | forecast organisational risks,released
http://data.europa.eu/esco/skill/1e027857-bb87-4733-934a-d1518aa53438,clean crime scenes,tidy scenes of crime | sweep scenes of crime | cleanse crime scenes | sweep crime scenes | tidy crime scenes | cleanse scenes of crime | clear crime scenes | clear scenes of crime,"Clean the crime scenes after they have been thoroughly investigated and all potential evidence is gathered and documented, in a manner compliant with health and safety regulations.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/233be639-bdb5-4099-ab40-96d537d6c1f3,ensure compliance with safety legislation,ensure safety legislation compliance | ensure compliance with safety laws and programmes | ensuring of compliance with safety legislation | implement mine safety programmes | ensuring safety legislation compliance | ensure compliance with safety regulations | ensuring compliance with safety legislation | ensure compliance with safety laws,Implement safety programmes to comply with national laws and legislation. Ensure that equipment and processes are compliant with safety regulations.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/1dae8445-12e5-423a-bb26-824010e299b9,ensure compliance with legal requirements,released
http://data.europa.eu/esco/skill/1ea9cd9e-984e-4ed7-b971-afb2070ff1ac,monitor distillation processes,overseeing distillation process | monitoring distillation process | distillation process monitoring | monitor distillation process | overseeing distillation processes | oversee distillation process | distillation process overseeing | distillation processes monitoring | monitoring of distillation processes | monitoring distillation processes | overseeing of distillation processes | distillation processes overseeing,"Identify and report problems or potential hazards by monitoring instruments, indicators and meters. Inspect pipelines; lubricate valves or tighten connections if necessary.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,monitor civic recycling sites,monitoring civic amenity sites | civic amenity sites overseeing | oversee civic amenity sites | monitor civic amenity sites | civic amenity sites monitoring | overseeing civic amenity sites | civic amenity site overseeing | civic amenity site monitoring,"Monitor sites and facilities which contain recycling points and in which individuals can dispose of domestic waste, in order to ensure safety, compliance with legislation, and that the public uses the facilities in compliance with waste regulations.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f,organise on-site amenities,released
http://data.europa.eu/esco/skill/7a34b3d9-bd3b-4f4e-a0f6-f97439901cb7,apply scientific methods,utilise scientific methods | employ scientific methods | apply a scientific method | administer scientific methods | implement scientific methods | apply scientific methodology,"Apply scientific methods and techniques to investigate phenomena, by acquiring new knowledge or correcting and integrating previous knowledge.",skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/3d395072-95d7-4706-986f-a7d29ddbd547,surgical asepsis,surgical aseptic techniques | surgical aseptic technique | sterilisation of equipment and surfaces for surgical procedures | sterilization of equipment and surfaces for surgical procedures,The way to keep equipment and surfaces sterile to prevent infections during medical care.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/58250609-ba9b-45e5-a8e9-7a2263a28bf9,fit carpet seams,seaming carpet | make carpet joints | carpet seam fitting | carpet jointing | carpet seaming | join carpets with tape | carpet joining | fitting carpet seams | carpet seam fitment | fitting of carpet seams | join carpets | tape carpets | use carpet seaming tape,Securely attach two pieces of carpet at the edges. Use a carpet iron to heat seaming tape and press the carpet onto the tape to fuse the seam.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/2ebddf41-2b7b-44b9-8faf-4b4503035e14 | http://data.europa.eu/esco/skill/b7bad395-519b-4736-b798-b055b5cda0b1,place carpet | plan carpet cutting,released
http://data.europa.eu/esco/skill/f1302b71-c672-4c9a-9491-1b39a20b2c75,carry out security activities with a dog,conducting security activities with a dog | conduct security activity with a dog | conduct security activities with dogs | conduct security activities with a guard dog | conduct security activities with a  watch dog,Using specially trained dogs to search specific areas or surveil properties in order to detect threats or individuals.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/fca5849d-f92a-4a1b-a8c1-af6836200caf,conduct security screenings,released
http://data.europa.eu/esco/skill/819c55a7-8bc7-423a-9b3b-7adf5a6e6a5b,send samples to laboratory,mail a medical sample | forward medical samples | forward biological samples to laboratory | send medical samples | send biological samples to the laboratory | send biological samples to laboratory | forward collected bilogical samples to laboratory | dispatch biological samples to laboratory | send a biological sample to the laboratory | send a biological sample to laboratory,"Forward collected samples to the concerned laboratory, following strict procedures related to the labeling and tracking of the information on the samples.",skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/9bc3b9ae-50d8-4a32-857e-8cf8d9b4ba8e,3D body scanning technologies,3D body scan technologies | technologies for 3D body scanning | 3D body scan | technologies for body scanning,The principles and usage of technologies for 3D body scanning used to capture the size and shape of the human body.,knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/d2ee5710-a332-4fe7-868c-a350d121950c,music therapy theories,theory of music therapy | music therapy theory | practical concepts and interventions in music therapy fundamentals of music therapy,"The meta-theories, theories and practical concepts and interventions in music therapy and other scientific disciplines such as medicine, psychology, psychotherapy, music science and music pedagogics.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/0c9da986-721e-4f75-b566-0c6c212a8f60,make investment decisions,pass investment decisions | decide on investments | form investment decisions,"Determine whether to buy or sell financial products such as fonds, bonds or stocks in order to enhance profitability and to reach the best performance.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47,make decisions,released
http://data.europa.eu/esco/skill/7ff2c668-0e86-418a-a962-4958262ee337,use communication techniques,utilize communication techniques | use techniques for communication | using communication techniques | use communication technique | apply communication techniques | employ communication techniques,Apply techniques of communication which allow interlocutors to better understand each other and communicate accurately in the transmission of messages.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/b8df1689-6763-437d-bfca-fe03d43f36c3,Computer Assisted Language Learning,CALL,"A language teaching and learning approach in which information technologies as well as computer-based resources are used to reinforce, present, make interactive and assess second or foreign languages to be learned. ",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/9e5de4f1-0cb9-4af6-bfaa-39d7c21b9a50,ensure correct signalling during rail maintenance,ensure correct signalling during railroad maintenance | ensure suitable signalling during rail maintenance | ensure correct signaling  during rail maintenance | ensure correct signalling during maintenance of railways | supervise signal operations during rail maintenance activities | manage signal operations during rail maintenance | oversee signal operations during rail maintenance | oversee signal operations during rail maintenance activities | ensure correct signalling during railway maintenance | supervise signal operations during rail maintenance | ensure appropriate signalling during rail maintenance | ensure correct signalling during maintenance of rails | manage signal operations during rail maintenance activities,"Ensure that the correct flag or signal system is in place during emergencies, maintenance activities, or whenever there is a need to re-route trains or other railroad vehicles.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/9f1bd2a4-91af-4b60-aeb3-0fe1f4434966,order construction supplies,procuring construction supplies | ordering of construction supplies | ordering construction supplies | construction supplies ordering | procurement of construction supplies | procure construction supplies,"Order required materials for the construction project, taking care to purchase the most suitable material for a good price.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,order supplies,released
http://data.europa.eu/esco/skill/9d6dbcae-a94f-4bc7-9383-0beaa53fe3c0,place gypsum blocks,building with blocks of gypsum | construct non-load bearing walls | gypsum-block wall building | placing gypsum blocks | construction with blocks of gypsum | building gypsum-block walls | construct gypsum-block walls | build gypsum-block walls | place blocks of gypsum | placement of blocks of gypsum | gypsum block placement,"Construct non-load bearing walls out of solid gypsum blocks. Choose the right thickness and sound insulation value and decide whether the wall needs to be resistant to water. Plan the wall, place the blocks, and glue them using gypsum adhesive. Check if the gypsum block wall is structurally sound.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/55944cd4-03ea-4e52-832a-4ce72b62cf84,close circuit breaker,generating units synchronizing | generating unit synchronizing | circuit breaker closing | closing circuit breaker | synchronizing generating units | synchronize generating units,Synchronize incoming generating units with units already in operation. Close the circuit breaker at the exact instant of coincidence between both unit types.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/76b9e515-715d-4a53-a702-019adad1059b,install circuit breakers,released
http://data.europa.eu/esco/skill/59c45c3e-c7f7-492a-b03b-b7b28d56f9dd,oncologic hormone therapy,hormonal therapy for cancer | hormone therapy | hormonal therapy in oncology | hormone therapy for cancer,The type of therapy used in treating cancer that stops the hormonal growth and effects of the cancer.,knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/7b49115c-8a9b-4474-9d88-cee7732174c8,provide quality assurance for meteorological services+H40,design operating procedures for meteorological services | develop operating procedures for meteorological services | design procedures to improve quality of meteorological services | develop quality assurance procedures for meteorological services | conduct meteorological service quality assurance procedures | develop meteorological service quality assurance | supply meteorological service quality assurance | perform meteorological service quality assurance procedures | provide meteorological service quality assurance | develop quality assurance for meteorological services | supply quality assurance for meteorological services | implement meteorological service quality assurance procedure,Develop operating procedures for meteorological services; provide quality assurance and pursue continuous improvement of service.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/22b8039c-c890-4610-9228-5527e3b98f12,set quality assurance objectives,released
http://data.europa.eu/esco/skill/fd2930ce-cd21-4eb2-87f7-115c3d197e24,conserve water resource,manage water resources | water resource managing | water resource conserving | manage water resource | conserve water resources | water resources managing | conserving water resource | conserving water resources | managing water resources | managing water resource | water resources conserving,Strive to conserve ground irrigation water. Meet with water conservation agencies and liaise with management on developments in conservation policy.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/b957409c-1eef-43bd-8795-3bc5d1743ea4,pump products,extract products | pump a product | pumping products | gather products | siphon products | suck up products,Operate pumping machines according to specific procedures and depending on the kind of product. Ensure correct quantities and adequate feeding for the process.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/bbec4ed2-d4b7-4e73-847f-b8731ca97cf8,operate tram system monitoring equipment,ensure effective tram services through use of monitoring equipment | utilise tram system monitoring equipment | ensure tram safety through use of monitoring equipment | monitor tram services using specialist equipment | use equipment to ensure trams are running to schedule | use equipment to monitor tram services | operate tram network monitoring systems | operate tram system monitoring screens | operate monitoring equipment for tram systems | use tram network monitoring equipment | use tram system monitoring equipment,"Monitor tram services, ensuring that trams are running safely and at the scheduled frequency.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/449f85e3-22e6-44d3-a295-b2fb1ab8b494,advise guests on menus for special events,inform guests regarding special events menus | advise guests on special menus for events | advise guests on menus for special occasions | advise guests on special events menu,Offer recommendations to guests on meal and drink items available for special events or parties in a professional and friendly manner.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,advise others,released
http://data.europa.eu/esco/skill/81c49164-318c-4e95-945a-06ecf64ad111,ensure compliance with shipment regulations,ensure adherence to shipment regulations | enforce shipment regulations | ensure shipment regulations are followed | apply shipment regulations | ensure compliance with regulations on shipments | apply regulations on shipments | ensure shipment regulations are complied with | meet regulatory requirements for shipments | perform shipment regulation compliance activities | meet shipment regulatory requirements | enforce compliance with shipment regulations,"Ensure compliance with shipment laws, regulations and policies; keep shipments secure and damage free; ensure the safety of staff members handling the cargo.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/07c73859-2c3f-4810-8735-53656f6944f9,ensure compliance with port regulations,released
http://data.europa.eu/esco/skill/f0cfc5d3-5d39-433e-b652-0ac274703495,operate hatchery trays,hatchery tray operating | tending hatchery trays | hatchery trays tending | hatchery trays operating | hatchery tray tending | tend hatchery trays | operating hatchery trays,Fill hatchery trays with fertilised eggs and place trays in incubation troughs.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/8cb74cda-060e-4a86-b763-92527caa029c,operate hatchery recirculation system,released
http://data.europa.eu/esco/skill/6e7f4c10-5ed9-4b95-81a2-f1465ee2d741,maintain the trails,maintaining the paths | path maintaining | paths maintaining | trail maintaining | maintain the paths | maintaining the trails | trails maintaining,Check trails and clear away brush from trails and roads when necessary. Inspect campsites and prepare the area for visitors.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/3652c7df-362c-4b44-a193-52713c566106,swimming styles,swimming technique | styles of swimming | swimming methods,"The different styles and techniques of swimming such as front crawl, breaststroke and backstroke.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/9f8a0463-e34e-4af0-ae66-f9a0f3a82180,ensure fulfilment of legal requirements,ensure fulfilment of legal requirement | ensure fulfillment of legal requirements | oversee fulfilment of legal requirements | ensuring fulfilment of legal requirements | guarantee fulfilment of legal requirements | maintain fulfilment of legal requirements,Ensure that all legal requirements are met.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280,medicines,nomenclature of medicines | study of manufacture of medicines | medicine,"The medicines, their nomenclature and the substances used in the manufacture of medicines.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/ac49be50-5cfa-42d7-b6cb-751e5bda2ac1,transcribe ideas into musical notation,transcribe musical ideas into notation | transcribing ideas into musical notation | transfer ideas into musical notation | translate ideas into musical notation | transcribe idea into musical notation,"Transcribe/translate musical ideas into musical notation, using instruments, pen and paper, or computers.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/8dfcd477-d109-4ad6-899b-d93280a0a578 | http://data.europa.eu/esco/skill/1e3e7f8b-6416-43ed-af07-a1fb71c5e292,transcribe musical compositions | develop musical ideas,released
http://data.europa.eu/esco/skill/27fea4a5-b07e-4fd0-a46a-45cd45e154fe,tend bleacher,repair bleacher | maintain bleacher | operate bleacher | tend bleachers | run bleacher | tending bleacher,"Add the required amount of bleaching substances and additives and operate the bleaching part of the paper machine, which bleaches the pulp with liquid and solid chemicals, removing any remaining lignin and other impurities.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/48edcf6a-b225-477e-9cfe-6dc3c4f486a8,implement risk management for works of art,implement strategies to minimise risks of works of art | develop risk management for works of art | implement management of risks for works of art,"Determine risk factors in art collections and mitigate them. Risk factors for artworks include vandalism, theft, pests, emergencies, and natural disasters. Develop and implement strategies to minimise these risks.",skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/7e9b4242-2be7-4b9e-8ca0-46d5cedd3cb9,agricultural chemicals,pesticides | fertilizers | types of agricultural chemicals | typology of agricultural chemicals | agricultural chemical types | insecticides | herbicides,"The production and characteristics of agricultural chemicals such as fertilizers, herbicides, pesticides or insecticides.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/36ef5d7c-5f78-49f5-b945-569064e4ced2,perform emergency street clean ups,perform emergency street clean up | performing emergency street clean ups | do emergency street clean ups | perform emergency street cleaning | do impromptu street clean ups,"Respond appropriately to emergency cases for cleaning streets after accidents, manifestations or heavy snow fall.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/e19b64a9-9816-4561-9b93-6222fc925c10,polling techniques,polling technique | surveying methods | polling methods | surveying techniques | techniques of polling,"The different methods to approach targets and collect information from them for a variety of purposes. Polling techniques such as self-administered questionnaires, remote interviews, and personal Interviews.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/cc0b95b8-5fae-4ee2-851e-9b1e9fa178be,manage employee complaints,manage complaints from employees | handle employee complaints | deal with employee complaints | manage employees complaints | manage employee complaint | managing employee complaints,"Manage and respond to employee complaints, in a correct and polite manner, offering a solution when possible or referring it to an authorized person when necessary.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/fd89f784-88dc-4d35-abd7-86aa073cab12,keep an open mind,released
http://data.europa.eu/esco/skill/9b3c7861-8df8-4276-8553-390563526607,handle fish products,fish products handling | storing fish products | fish products storing | handling fish products | store fish products | fish product storing | fish product handling,Handle fish with care and hygiene required to maintain quality. Adequately prepare fish products for storage.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/ee631b99-2994-4728-817a-29e0fdf94968,boxing,,"The techniques of boxing related to stance, defense and punches such as jab, uppercut, bobbing and blocking. The rules of the sport and different boxing styles such as slugger and swarmer.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/53559aee-73ee-4fd2-9da9-57ddf1ed751f,map the mantle of the Earth,mapping of Earth’s interior | plot the Earth's interior | represent the Earth's interior | Earth interior mapping | trace the Earth's interior | map the Earth's interior,Study seismic waves in order to map the mantle of the Earth and detect tectonic movement.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/26baf34d-6721-4bac-b7eb-add0bc566a82,attend to detail in preparation for audits,ensure continuous preparedness for an audit | ensure continuous preparation for audits | secure continuous preparedness for audits | assure continuous preparedness for audits | maintain continuous preparedness for audits | ensure continuous preparedness for audits | establish continuous preparedness for audits,"Ensure constant compliance with standards and requirements, such as keeping certifications up to date and monitoring activities to ensure correct procedures are followed, so that audits can occur smoothly and no negative aspects can be identified.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7 | http://data.europa.eu/esco/skill/556be6f4-225f-46a2-a795-d3d54d98c3f7,attend to detail | conduct workplace audits,released
http://data.europa.eu/esco/skill/a7774bdc-de0f-423e-b527-ef1409fbee6a,perform search and rescue missions,assisting in search and rescue missions | conducting search and rescue missions | assist in search and rescue missions | search and rescue mission performing | search and rescue missions performing | performing search and rescue missions | conduct search and rescue missions,"Assist in fighting natural and civic disasters, such as forest fires, floods and road accidents. Conduct search-and-rescue missions.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/88cb31a2-bd69-4511-b31a-3bc562f93375,finish prosthetic-orthotic devices,finish prosthetic-orthotic devices,"Complete the manufacturing of prosthetic and orthotic devices by sanding, smoothing, applying paint or lacquer layers, stuffing and covering some parts with leather or textiles.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/cf084c37-3f3b-47cf-a044-b18b9a0bc07a,finish medical devices,released
http://data.europa.eu/esco/skill/f99965f2-63ef-45ad-9060-1377fb9627f8,manual lymphatic drainage massage,massage of lymphatic and circulatory system | massage of lymphatic and cirulatory systems | lymphatic system massage | manual lymphatic drainage massages,"Light techniques and strokes applied to sooth the lymphatic and circulatory systems. The structure and function of the lymphatic system, of the blood vessels of head and neck and contraindications of this type of massage.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/fabd4be5-c648-40f7-9706-f2d99f065119,thermoplastic materials,thermoplastic goods | thermoplastic objects | a thermoplastic material | thermoplastic components | thermoplastic equipment | thermoplastic material,"Types of materials of which the physical state changes when exposed to heat, as well as the specific manner in which the materials react to heat exposure.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/11f536f5-b0e2-46a6-95c1-bd765946604c,guarantee students' safety,ensure students' safety | guaranteeing students' safety | guarantee student's safety | safeguard students' safety | guarantee student safety | protect students' safety,Ensure all students falling under an instructor or other person’s supervision are safe and accounted for. Follow safety precautions in the learning situation.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176,follow safety precautions in work practices,released
http://data.europa.eu/esco/skill/3d4d80af-db25-4c08-8714-b2e68d87ec09,sophrology,method to establish harmony between body and mind | sophrology method,"The principles and techniques such as concentration, deep breathing, relaxation and visualisation designed to bring the consciousness in harmony with the body.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/8ad984cf-6506-42ee-8d15-0ac571be0354,use psychoeducation,use education of mental health | work with mental health education | work with psychoeducation | make use of psychoeducation | apply psychoeducation | utilize psychoeducation | apply education of psychotherapy | use education of psychotherapy | use psychoeducation,Work with patients and their families through psychoeducation.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/f2fdd2db-8755-4540-8af8-b46f2c0de95f,facilitate access to information,facilitate access to info | facilitating access to information | support access to information | make easy access to information available | provide access to information | facilitate information access,Prepare documents for archiving; ensure that the information can easily be accessed at all times.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/7032c696-4cd3-41f7-84ae-1d9c5c18baaa,communicable diseases,infectious and transmittable diseases | infectious diseases | transmittable and infectious diseases | transmittable diseases | communicable illnesses,Communicable diseases is a medical specialty mentioned in the EU Directive 2005/36/EC.,knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/3a699f1e-3803-4c1b-b6a8-6230cca92933,maintain additive manufacturing systems,perform AM machines maintenance | perform additive manufacturing system maintenance | carry out additive manufacturing system maintenance,"Perform preventive routine maintenance on the machines, including calibration of laser, measurement and sensing systems, cleaning build volumes and optical components. ",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/82bdfb3f-9950-473c-8b47-43d6b7c34b6f,secure parquet boards,parquet board screwing and plugging | screwing and plugging parquet boards | securing of parquet boards | parquet board securing | securing parquet boards | screwing and plugging of parquet boards,"Perform screwing and plugging on parquet boards by countersinking a hole no deeper than half the thickness of the board, screwing it into the subfloor and filling the resulting hole with a matching plug.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/a6072748-19d1-4b07-b883-06306c485408,place orders for textile materials,arrange orders for textile materials | placing orders for textile materials | send orders for textile materials | placing an order for textile materials | estimate orders for textile materials | place an order for textile materials | calculate orders for textile materials,Select and purchase fabrics and textile products in accordance to stock availability.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/3dbf27e5-bb92-4b31-b242-d6b02d933184,contribute to protecting individuals from harm,protect service users from harmful practices | protect social service user from harm | protect social service users from danger | support social service users in preventing harmful practice | challenge and report dangerous behaviour | practice protect service users from harm | support individuals in preventing exploitative behaviour,"Use established processes and procedures to challenge and report dangerous, abusive, discriminatory or exploitative behaviour and practice, bringing any such behaviour to the attention of the employer or the appropriate authority.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/b478158e-66c5-4ac1-9dce-a70416bfa5ae,install gas heaters,installing gas heaters | fit gas heaters | fit air-heating equipment | install butane heaters | install methane heaters | fit and configure air-heating equipment | gas heater installation | fit and configure gas heaters | install LPG heaters | install fossil fuel heaters | installation of gas heaters,"Install gas heaters, which burn fossil fuels such as methane, butane, or LPG to heat air. Attach an exhaust vent if required. Configure the gas heater if it features electronic control.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/7a96889b-5ae5-4a43-bcdf-ed38a759b739,install metal gas piping,released
http://data.europa.eu/esco/skill/a08db331-526e-454f-820b-b59dff90a8b6,research new photographic procedures,search for new ways to develop photos | look into new procedures for photography | research new procedures for photography | research new photography procedures,Participate in research to develop new photographic procedures and materials.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/112a2d79-fff0-4b9b-92e9-7fe40cd6104b,audiometry,measuring hearing acuity | testing of a person's ability to hear sound frequencies | diagnosing hearing impairment through audiometry,"The way hearing acuity is measured, specifically related to sound intensity and pitch and tonal purity in order to diagnose hearing impairment and related disorders.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/acf62e14-76eb-4ada-bb09-7570006f4d59,deliver aquatic products to customer specifications,supply aquaculture products to customer specifications | delivering aquatic products to customer specifications | supplying aquaculture products to customer specifications | supplying aquatic products to customer specifications | aquatic products delivering to customer specifications | delivering aquaculture products to customer specifications | deliver aquaculture products to customer specifications | supply aquatic products to customer specifications | aquatic products supplying to customer specifications,"Deliver aquatic products to customer specifications, with full understanding of customer requirements.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/91aade3a-9427-4e80-998b-29492dcb9ffd,use reservoir surveillance,monitoring well and reservoir | using reservoir surveillance | well and reservoir monitoring | monitoring of well and reservoir | use of reservoir surveillance | using of reservoir surveillance | monitor well and reservoir | reservoir surveillance use,Understand and operate well and reservoir surveillance system and remote sensing technology; monitor the reservoir level and decide on engineering interventions if necessary.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/8269dc3d-50ee-46b5-a742-a7d2cb7d90bb,check for damaged items,checking for a damaged item | checking for damaged items | audit for damaged items | check for a damaged item | test for damaged items | assess for damaged items | look for damaged items,Identify products that have been damaged and report the situation.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/cc922128-f687-414a-95e0-286597e065ad,maintain nets,repairing nets | net maintaining | nets maintaining | repair nets | maintaining nets | net repairing | nets repairing,Perform cage net changing and bird net repairing.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/daa8bf2c-8539-4007-b9f5-8875bd2f07e6,supervise cage net systems,released
